category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,ingredient,batsman,Gobi,goalkeeper,ingredient,,,text,80,8,true
Food & Cuisine,hard,Select the most precise term for Food & Cuisine.,therapy,cuisine,trail,parliament,cuisine,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,steam engine,dish,screenplay,forehand,dish,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,fuel,package,Karnataka,spice,spice,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,programming,alter ego,biodiversity,taste,taste,,,text,80,8,true
Food & Cuisine,hard,Pick the most specific concept tied to Food & Cuisine.,short story,floor plan,panel,dish,dish,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,platform,recipe,haiku,Caribbean Sea,recipe,,,text,80,8,true
Food & Cuisine,hard,Pick the most specific concept tied to Food & Cuisine.,taste,consensus,reaction,cognition,taste,,,text,80,8,true
Food & Cuisine,hard,Select the most precise term for Food & Cuisine.,packaging,noun,Atlantic Ocean,ingredient,ingredient,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,frame,LBW,sauce,summit,sauce,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,mulch,Cold War,angle,ingredient,ingredient,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,accessory,electricity,sauce,trail,sauce,,,text,80,8,true
Food & Cuisine,hard,Select the most precise term for Food & Cuisine.,verse,battery,bake,diplomacy,bake,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,angle,rook,dish,emblem,dish,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,Cold War,Africa,startup,dish,dish,,,text,80,8,true
Food & Cuisine,hard,Which option best characterizes Food & Cuisine?,recipe,epic,argument,over,recipe,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,hook,dish,engagement,autonomy,dish,,,text,80,8,true
Food & Cuisine,hard,Select the most precise term for Food & Cuisine.,cockpit,flavor,Valkyrie,athletics,flavor,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,climate policy,patient,distribution,spice,spice,,,text,80,8,true
Food & Cuisine,hard,Pick the most specific concept tied to Food & Cuisine.,texture,nebula,flavor,Europe,flavor,,,text,80,8,true
Food & Cuisine,hard,Pick the most specific concept tied to Food & Cuisine.,ingredient,patch,Danube,tense,ingredient,,,text,80,8,true
Food & Cuisine,hard,Which term is most specifically associated with Food & Cuisine?,stratification,patient,bake,area under curve,bake,,,text,80,8,true
Medicine,easy,Select a term associated with Medicine.,therapy,level,constellation,cosine,therapy,,,text,20,12,true
Medicine,easy,Select a term associated with Medicine.,clinical,fulfillment,symbol,area under curve,clinical,,,text,20,12,true
Medicine,easy,Pick the correct term for Medicine.,prescription,innings,disease,patent,disease,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,sonnet,imagery,angle,vaccine,vaccine,,,text,20,12,true
Medicine,easy,Pick the correct term for Medicine.,esports,marketing,patient,novel,patient,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,textile,Greenland,clinical,firewall,clinical,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,sea level,clinical,battery,molecule,clinical,,,text,20,12,true
Medicine,easy,Which of these is related to Medicine?,authentication,studio,diagnosis,Asgard,diagnosis,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,wearable,symptom,sonata,director,symptom,,,text,20,12,true
Medicine,easy,Select a term associated with Medicine.,routing,hospital,mission control,infrastructure,hospital,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,disease,Android,producer,democracy,disease,,,text,20,12,true
Medicine,easy,Select a term associated with Medicine.,launch vehicle,prescription,metaphysics,coefficient,prescription,,,text,20,12,true
Medicine,easy,Select a term associated with Medicine.,filmfare,rook,symptom,cognition,symptom,,,text,20,12,true
Medicine,easy,Select a term associated with Medicine.,slope,inflection,therapy,perspective,therapy,,,text,20,12,true
Medicine,easy,Pick the correct term for Medicine.,metaphysics,integer,prescription,ISP,prescription,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,market cap,polynomial,Vishnu,vaccine,vaccine,,,text,20,12,true
Medicine,easy,Which option belongs to Medicine?,prescription,responsive layout,light-year,migration,prescription,,,text,20,12,true
Medicine,easy,Which of these is related to Medicine?,baseline,robot,therapy,syntax,therapy,,,text,20,12,true
Medicine,medium,Which option is a key concept in Medicine?,norms,Greenland,neural network,symptom,symptom,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,Sri Lanka,modem,horsepower,vaccine,vaccine,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,diagnosis,ecosystem,prize,unit circle,diagnosis,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,hypotenuse,democracy,symptom,microscope,symptom,,,text,40,10,true
Medicine,medium,Pick the concept that best matches Medicine.,lens,volcanic island,silhouette,clinical,clinical,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,inflation,gearbox,disease,torque,disease,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,diagnosis,integer,Ragnarok,forehand,diagnosis,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,sea,diagnosis,emotion,atoll,diagnosis,,,text,40,10,true
Medicine,medium,Which term is most commonly used in Medicine?,hospital,diplomacy,semantics,force,hospital,,,text,40,10,true
Medicine,medium,Select the most relevant term for Medicine.,filmfare,patient,goal,hemisphere,patient,,,text,40,10,true
Medicine,medium,Pick the concept that best matches Medicine.,Mars rover,Europe,symptom,sonnet,symptom,,,text,40,10,true
Medicine,medium,Pick the concept that best matches Medicine.,Peace,disease,acceleration,complexity,disease,,,text,40,10,true
Medicine,medium,Select the most relevant term for Medicine.,comment,therapy,ledger,corner kick,therapy,,,text,40,10,true
Medicine,medium,Which term is most commonly used in Medicine?,therapy,flowerbed,compiler,verse,therapy,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,floor plan,greenhouse,market cap,therapy,therapy,,,text,40,10,true
Medicine,medium,Which option is a key concept in Medicine?,vaccine,aerodynamics,rook,Mahabharata,vaccine,,,text,40,10,true
Medicine,medium,Which term is most commonly used in Medicine?,prescription,feed,seed,exposure,prescription,,,text,40,10,true
Medicine,medium,Select the most relevant term for Medicine.,ARPANET,castling,symptom,Medicine,symptom,,,text,40,10,true
Medicine,hard,Pick the most specific concept tied to Medicine.,market,intrusion,disease,volatility,disease,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,treatment,species,level,dividend,treatment,,,text,80,8,true
Medicine,hard,Select the most precise term for Medicine.,diagnosis,yen,cape,continuity,diagnosis,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,Egyptians,therapy,brake,symptom,symptom,,,text,80,8,true
Medicine,hard,Pick the most specific concept tied to Medicine.,demography,Maurya Empire,heart,clinical,clinical,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,preposition,diagnosis,clause,hemisphere,diagnosis,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,forehand,data structure,therapy,elasticity,therapy,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,prescription,opening ceremony,set,Mughal Empire,prescription,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,playlist,landing gear,therapy,tangent,therapy,,,text,80,8,true
Medicine,hard,Select the most precise term for Medicine.,prescription,soil,composer,dance,prescription,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,meter,League of Nations,trademark,hospital,hospital,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,radio,servo,pruning,treatment,treatment,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,sequel,target audience,interest,hospital,hospital,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,Rama,disease,Beowulf,lifecycle,disease,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,overfitting,disease,concerto,Shiva,disease,,,text,80,8,true
Medicine,hard,Pick the most specific concept tied to Medicine.,push notification,flexibility,Pacific Ocean,hospital,hospital,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,skeletal system,therapy,Athena,blockbuster,therapy,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,disease,level,Odyssey,gene,disease,,,text,80,8,true
Medicine,hard,Select the most precise term for Medicine.,aerodynamics,transmission,Hittites,hospital,hospital,,,text,80,8,true
Medicine,hard,Which option best characterizes Medicine?,diagnosis,mitochondria,Vishnu,composition,diagnosis,,,text,80,8,true
Medicine,hard,Pick the most specific concept tied to Medicine.,area under curve,hospital,plate,illustration,hospital,,,text,80,8,true
Medicine,hard,Pick the most specific concept tied to Medicine.,vaccine,balance,dollar,tributary,vaccine,,,text,80,8,true
Medicine,hard,Which term is most specifically associated with Medicine?,disease,perception,biodiversity,database,disease,,,text,80,8,true
Medicine,hard,Pick the most specific concept tied to Medicine.,planet,funnel,goalkeeper,diagnosis,diagnosis,,,text,80,8,true
Pharmacology,easy,Which of these is related to Pharmacology?,toxicity,formation,esports,perimeter,toxicity,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,dosage,patch,personality,novel,dosage,,,text,20,12,true
Pharmacology,easy,Select a term associated with Pharmacology.,launch vehicle,toxicity,dialect,Asia,toxicity,,,text,20,12,true
Pharmacology,easy,Select a term associated with Pharmacology.,pharmacokinetics,patch,net,Stockholm,pharmacokinetics,,,text,20,12,true
Pharmacology,easy,Which option belongs to Pharmacology?,receptor,protein,migration,space station,receptor,,,text,20,12,true
Pharmacology,easy,Select a term associated with Pharmacology.,metabolism,programming,area,Amazon,metabolism,,,text,20,12,true
Pharmacology,easy,Pick the correct term for Pharmacology.,controller,prescription,training data,inflation,prescription,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,Ashoka,prescription,Nile,conservation,prescription,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,metabolism,designer,ionic bond,gravity,metabolism,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,pilgrimage,fiscal policy,dosage,wave,dosage,,,text,20,12,true
Pharmacology,easy,Select a term associated with Pharmacology.,pesticide,receptor,accessory,taste,receptor,,,text,20,12,true
Pharmacology,easy,Pick the correct term for Pharmacology.,PEP 8,toxicity,spacewalk,narrator,toxicity,,,text,20,12,true
Pharmacology,easy,Which option belongs to Pharmacology?,toxicity,postmodern,exoplanet,realism,toxicity,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,prescription,Industrial Revolution,iterator,lifecycle,prescription,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,Cold War,optimization,bioavailability,re-entry,bioavailability,,,text,20,12,true
Pharmacology,easy,Which option belongs to Pharmacology?,recipe,receptor,athlete,United Nations,receptor,,,text,20,12,true
Pharmacology,easy,Pick the correct term for Pharmacology.,Apollo,emissions,triangle,pharmacokinetics,pharmacokinetics,,,text,20,12,true
Pharmacology,easy,Which of these is related to Pharmacology?,drug,search,clergy,dish,drug,,,text,20,12,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,drug,peak,Lake Superior,intrusion,drug,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,sidekick,bioavailability,tense,tablet,bioavailability,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,index,triangle,drug,Treaty of Versailles,drug,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,arid,campground,compound,ink,compound,,,text,40,10,true
Pharmacology,medium,Which option is a key concept in Pharmacology?,stock exchange,stream of consciousness,prescription,branding,prescription,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,runway,side effect,origin story,Karnataka,side effect,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,drug,bowler,international summit,mission control,drug,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,respiratory system,elasticity,compound,campground,compound,,,text,40,10,true
Pharmacology,medium,Which option is a key concept in Pharmacology?,session,metabolism,chorus,concert,metabolism,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,horsepower,oil paint,return,drug,drug,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,summit,institution,distribution,dosage,dosage,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,horsepower,rhyme,bioavailability,billionaire,bioavailability,,,text,40,10,true
Pharmacology,medium,Select the most relevant term for Pharmacology.,derivative,ecology,pharmacokinetics,sequence,pharmacokinetics,,,text,40,10,true
Pharmacology,medium,Which option is a key concept in Pharmacology?,side effect,returns,package,Ragnarok,side effect,,,text,40,10,true
Pharmacology,medium,Pick the concept that best matches Pharmacology.,Assam,pharmacokinetics,Yangtze,wicket,pharmacokinetics,,,text,40,10,true
Pharmacology,medium,Which term is most commonly used in Pharmacology?,bioavailability,international summit,Literature,time zone,bioavailability,,,text,40,10,true
Pharmacology,medium,Which term is most commonly used in Pharmacology?,stanza,pitch,legislature,receptor,receptor,,,text,40,10,true
Pharmacology,medium,Which option is a key concept in Pharmacology?,dialect,federalism,prescription,liability,prescription,,,text,40,10,true
Pharmacology,hard,Select the most precise term for Pharmacology.,pharmacokinetics,fertilizer,planning,CEO,pharmacokinetics,,,text,80,8,true
Pharmacology,hard,Select the most precise term for Pharmacology.,foul,compound,noun,cockpit,compound,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,magnetism,Hamlet,education reform,bioavailability,bioavailability,,,text,80,8,true
Pharmacology,hard,Which option best characterizes Pharmacology?,drug,character,hashtag,firewall,drug,,,text,80,8,true
Pharmacology,hard,Which term is most specifically associated with Pharmacology?,crop,orchestra,renewable,metabolism,metabolism,,,text,80,8,true
Pharmacology,hard,Select the most precise term for Pharmacology.,side effect,Vishnu,semi-arid,asset,side effect,,,text,80,8,true
Pharmacology,hard,Which term is most specifically associated with Pharmacology?,myth,identity,pronoun,drug,drug,,,text,80,8,true
Pharmacology,hard,Select the most precise term for Pharmacology.,side effect,intrusion,superpower,covalent bond,side effect,,,text,80,8,true
Pharmacology,hard,Select the most precise term for Pharmacology.,fuselage,boundary,Plassey,prescription,prescription,,,text,80,8,true
Pharmacology,hard,Which option best characterizes Pharmacology?,toxicity,author,limit,penalty,toxicity,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,group,Durga,engagement,drug,drug,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,model,bake,toxicity,Himalayas,toxicity,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,alphabet,bioavailability,parallel,wave,bioavailability,,,text,80,8,true
Pharmacology,hard,Which term is most specifically associated with Pharmacology?,dialect,bioavailability,queen,prize,bioavailability,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,receptor,watering,disease,K2,receptor,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,adverb,drug,stratification,Peace,drug,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,hero,stripe,topography,toxicity,toxicity,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,bioavailability,modernism,Ganga,Best Picture,bioavailability,,,text,80,8,true
Pharmacology,hard,Which option best characterizes Pharmacology?,compound,striker,viral,pronoun,compound,,,text,80,8,true
Pharmacology,hard,Select the most precise term for Pharmacology.,character,drug,follower,perimeter,drug,,,text,80,8,true
Pharmacology,hard,Pick the most specific concept tied to Pharmacology.,tragedy,REST,receptor,hypotenuse,receptor,,,text,80,8,true
Pharmacology,hard,Which term is most specifically associated with Pharmacology?,smartphone,Hollywood,arch,metabolism,metabolism,,,text,80,8,true
Pharmacology,hard,Which option best characterizes Pharmacology?,superhero,metabolism,composition,aircraft,metabolism,,,text,80,8,true
Pharmacology,hard,Which option best characterizes Pharmacology?,predicate,bioavailability,decor,Hollywood,bioavailability,,,text,80,8,true
Robotics,easy,Select a term associated with Robotics.,servo,bandwidth,Punjab,pivot,servo,,,text,20,12,true
Robotics,easy,Pick the correct term for Robotics.,postmodern,AI,chancellor,tangent line,AI,,,text,20,12,true
Robotics,easy,Pick the correct term for Robotics.,interest,exception,character,control system,control system,,,text,20,12,true
Robotics,easy,Which of these is related to Robotics?,Midgard,cosine,machine,proof of work,machine,,,text,20,12,true
Robotics,easy,Which of these is related to Robotics?,breathing,prize,head of state,actuator,actuator,,,text,20,12,true
Robotics,easy,Pick the correct term for Robotics.,federalism,machine,turbulence,playback,machine,,,text,20,12,true
Robotics,easy,Which of these is related to Robotics?,Sumer,robot,director,queen,robot,,,text,20,12,true
Robotics,easy,Select a term associated with Robotics.,router,dribble,sequence,servo,servo,,,text,20,12,true
Robotics,easy,Select a term associated with Robotics.,machine,deviance,monotheism,watering,machine,,,text,20,12,true
Robotics,easy,Pick the correct term for Robotics.,machine,investor,parallel,coin,machine,,,text,20,12,true
Robotics,easy,Which option belongs to Robotics?,Odyssey,hospital,autonomy,election,autonomy,,,text,20,12,true
Robotics,easy,Select a term associated with Robotics.,robot,match point,realism,carbon dioxide,robot,,,text,20,12,true
Robotics,easy,Pick the correct term for Robotics.,planet,culture,engagement,AI,AI,,,text,20,12,true
Robotics,easy,Which of these is related to Robotics?,range,toxicity,servo,warehouse,servo,,,text,20,12,true
Robotics,easy,Which option belongs to Robotics?,automation,slope,search,concerto,automation,,,text,20,12,true
Robotics,easy,Which option belongs to Robotics?,Phoenicians,treatment,lifecycle,servo,servo,,,text,20,12,true
Robotics,easy,Which option belongs to Robotics?,sensor,habitat,photosynthesis,premiere,sensor,,,text,20,12,true
Robotics,easy,Which option belongs to Robotics?,director,AI,range,PEP 8,AI,,,text,20,12,true
Robotics,medium,Which term is most commonly used in Robotics?,covalent bond,automation,inequality,relay,automation,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,automation,clause,realism,Red Sea,automation,,,text,40,10,true
Robotics,medium,Which term is most commonly used in Robotics?,freight,machine,Indus Valley,Hittites,machine,,,text,40,10,true
Robotics,medium,Select the most relevant term for Robotics.,URL,control system,Stockholm,logic,control system,,,text,40,10,true
Robotics,medium,Select the most relevant term for Robotics.,autonomy,Gobi,Iliad,level,autonomy,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,sensor,continuity,automation,institution,sensor,,,text,40,10,true
Robotics,medium,Select the most relevant term for Robotics.,wave,rocket,robot,ecosystem,robot,,,text,40,10,true
Robotics,medium,Which term is most commonly used in Robotics?,autonomy,cockpit,zero trust,ace,autonomy,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,World Wide Web,summit,wave,AI,AI,,,text,40,10,true
Robotics,medium,Which term is most commonly used in Robotics?,warehouse,factor,actuator,volcanic island,actuator,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,Krishna,machine,merger,posture,machine,,,text,40,10,true
Robotics,medium,Which option is a key concept in Robotics?,GDP,prescription,noun,autonomy,autonomy,,,text,40,10,true
Robotics,medium,Select the most relevant term for Robotics.,movement,vulnerability,deviance,actuator,actuator,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,portrait,sensor,branding,brush,sensor,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,treatment,statuette,automation,campaign,automation,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,frame,automation,Android,app,automation,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,AI,firewall,battery,Best Picture,AI,,,text,40,10,true
Robotics,medium,Pick the concept that best matches Robotics.,automation,authorization,globe,queen,automation,,,text,40,10,true
Robotics,hard,Which term is most specifically associated with Robotics?,monarch,theme,polynomial,robot arm,robot arm,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,engagement,Sahara,REST,sensor,sensor,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,control system,bond,texture,switch,control system,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,Lake Victoria,transaction,automation,symbol,automation,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,conservation,chain rule,fulfillment,servo,servo,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,minimalism,slope,pollution,machine,machine,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,taste,servo,IP address,peak,servo,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,soil,automation,expert system,robot arm,robot arm,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,alliteration,automation,postmodern,protocol,automation,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,temple,actuator,campground,binary,actuator,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,achievement,sequence,tangent,autonomy,autonomy,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,decor,clinical,formation,control system,control system,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,ionic bond,over,semantics,AI,AI,,,text,80,8,true
Robotics,hard,Which term is most specifically associated with Robotics?,judiciary,inventor,factor,robot arm,robot arm,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,turbulence,servo,server,Chemistry,servo,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,head of state,servo,knight,fertilizer,servo,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,motivation,Atlantic Ocean,autonomy,justice,autonomy,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,floor plan,root,entrepreneur,robot arm,robot arm,,,text,80,8,true
Robotics,hard,Which option best characterizes Robotics?,hospital,servo,risk,phishing,servo,,,text,80,8,true
Robotics,hard,Pick the most specific concept tied to Robotics.,Europe,control system,aircraft,catalyst,control system,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,machine,parliament,norms,summit,machine,,,text,80,8,true
Robotics,hard,Select the most precise term for Robotics.,rebound,monarch,equation,automation,automation,,,text,80,8,true
Robotics,hard,Pick the most specific concept tied to Robotics.,machine,HTTP,planning,magnetism,machine,,,text,80,8,true
Robotics,hard,Pick the most specific concept tied to Robotics.,AI,emissions,red carpet,trend,AI,,,text,80,8,true
Gadgets,easy,Pick the correct term for Gadgets.,yield,classification,intrusion,processor,processor,,,text,20,12,true
Gadgets,easy,Which of these is related to Gadgets?,decorator,tablet,trade agreement,myth,tablet,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,Kalahari,processor,net,Gupta Empire,processor,,,text,20,12,true
Gadgets,easy,Which of these is related to Gadgets?,re-entry,campground,hypotenuse,smartphone,smartphone,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,Atlantic Ocean,ratio,REST,app,app,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,gravity,batsman,dictionary,Bluetooth,Bluetooth,,,text,20,12,true
Gadgets,easy,Select a term associated with Gadgets.,angle,screen,startup,alliteration,screen,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,villain,wearable,neural network,tense,wearable,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,author,smartphone,graphics,market,smartphone,,,text,20,12,true
Gadgets,easy,Which option belongs to Gadgets?,Hera,quest,tablet,branding,tablet,,,text,20,12,true
Gadgets,easy,Pick the correct term for Gadgets.,inflection,endangered,greenhouse gases,app,app,,,text,20,12,true
Gadgets,easy,Pick the correct term for Gadgets.,Mohenjo-daro,radio,processor,Poseidon,processor,,,text,20,12,true
Gadgets,easy,Which of these is related to Gadgets?,filmfare,battery,demography,email,battery,,,text,20,12,true
Gadgets,easy,Select a term associated with Gadgets.,bias,Rockies,charger,president,charger,,,text,20,12,true
Gadgets,easy,Pick the correct term for Gadgets.,Stockholm,printing press,realism,tablet,tablet,,,text,20,12,true
Gadgets,easy,Select a term associated with Gadgets.,deity,operating system,virtualenv,charger,charger,,,text,20,12,true
Gadgets,easy,Select a term associated with Gadgets.,script,rebrand,Bluetooth,chorus,Bluetooth,,,text,20,12,true
Gadgets,easy,Pick the correct term for Gadgets.,SEO,regression,device,Ragnarok,device,,,text,20,12,true
Gadgets,medium,Select the most relevant term for Gadgets.,harvest,charger,monarch,meditation,charger,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,smartphone,Ganga,volatility,bishop,smartphone,,,text,40,10,true
Gadgets,medium,Which option is a key concept in Gadgets?,tablet,composer,crest,credit,tablet,,,text,40,10,true
Gadgets,medium,Which term is most commonly used in Gadgets?,Bihar,logo,engagement,app,app,,,text,40,10,true
Gadgets,medium,Pick the concept that best matches Gadgets.,periodic table,Bluetooth,socialization,layout,Bluetooth,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,run rate,evolution,Arctic Ocean,wearable,wearable,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,torch,protected area,Android,tablet,tablet,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,app,exposure,heuristic,virtualenv,app,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,equation,Bluetooth,personality,fertilizer,Bluetooth,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,landing gear,blueprint,charger,Iceland,charger,,,text,40,10,true
Gadgets,medium,Pick the concept that best matches Gadgets.,publisher,wearable,periodic table,engagement,wearable,,,text,40,10,true
Gadgets,medium,Which option is a key concept in Gadgets?,crop,firewall,charger,altitude,charger,,,text,40,10,true
Gadgets,medium,Select the most relevant term for Gadgets.,frame,endgame,wearable,Mediterranean Sea,wearable,,,text,40,10,true
Gadgets,medium,Which option is a key concept in Gadgets?,processor,pilgrimage,League of Nations,Best Actress,processor,,,text,40,10,true
Gadgets,medium,Which term is most commonly used in Gadgets?,façade,mitigation,tablet,meditation,tablet,,,text,40,10,true
Gadgets,medium,Which term is most commonly used in Gadgets?,firewall,viral,battery,watering,battery,,,text,40,10,true
Gadgets,medium,Which option is a key concept in Gadgets?,device,demography,balance,Kerala,device,,,text,40,10,true
Gadgets,medium,Which term is most commonly used in Gadgets?,app,seed,election,Lake Superior,app,,,text,40,10,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,bishop,app,box office,inflection,app,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,smartphone,bytecode,Sahara,climate model,smartphone,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,election,director,database,battery,battery,,,text,80,8,true
Gadgets,hard,Select the most precise term for Gadgets.,short story,protocol,charger,socialization,charger,,,text,80,8,true
Gadgets,hard,Select the most precise term for Gadgets.,screen,factor,smart contract,branding,screen,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,prize,processor,summit,head of state,processor,,,text,80,8,true
Gadgets,hard,Select the most precise term for Gadgets.,firewall,internet,screen,Poseidon,screen,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,muscular system,intrusion,alter ego,app,app,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,processor,international summit,soil,launch vehicle,processor,,,text,80,8,true
Gadgets,hard,Which term is most specifically associated with Gadgets?,wearable,education reform,sanctuary,Africa,wearable,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,wearable,stretch,merger,polymorphism,wearable,,,text,80,8,true
Gadgets,hard,Which term is most specifically associated with Gadgets?,velocity,rook,inventory,smartphone,smartphone,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,Gulf,battery,breathing,Loki,battery,,,text,80,8,true
